avg_amount,avg_price,daily_tx_count,daily_volume,event_market_name,max_amount,max_price,question,std_amount,std_price,token_outcome_name,trade_date
986.5688960212761,0.9906327709500606,346,370949.9049039998,Fed decision in July?,51354.799942,0.9920000000000001,Fed decreases interest rates by 50+ bps after July 2025 meeting?,3694.724734659738,0.0007263463561066132,No-Fed decreases interest rates by 50+ bps after July 2025 meeting?,2025-06-20
14.551468248049925,0.009942210952467573,447,9327.491147000002,Fed decision in July?,198.7502,0.013000000000000001,Fed decreases interest rates by 50+ bps after July 2025 meeting?,28.417883738396682,0.0012352439975923692,Yes-Fed decreases interest rates by 50+ bps after July 2025 meeting?,2025-06-20
1569.083754319445,0.9934652777907338,430,677844.1818660003,Fed decision in July?,19383.0,0.9950000000000001,Fed increases interest rates by 25+ bps after July 2025 meeting?,4350.879871196684,0.0006803151325753884,No-Fed increases interest rates by 25+ bps after July 2025 meeting?,2025-06-20
10.534101652329753,0.006607526874960098,486,5878.028722000002,Fed decision in July?,225.84548,0.008000000000000002,Fed increases interest rates by 25+ bps after July 2025 meeting?,28.47944428581171,0.0007001517962985317,Yes-Fed increases interest rates by 25+ bps after July 2025 meeting?,2025-06-20
88.03694475719429,0.10899115388702504,350,48948.54128500003,Fed decision in July?,5792.099,0.15,No change in Fed interest rates after July 2025 meeting?,375.90902147934975,0.021927091642662825,No-No change in Fed interest rates after July 2025 meeting?,2025-06-20
807.6843838321171,0.8971265501467044,311,331958.2817550001,Fed decision in July?,45000.0,0.93,No change in Fed interest rates after July 2025 meeting?,2712.525969085399,0.023802357755248353,Yes-No change in Fed interest rates after July 2025 meeting?,2025-06-20
32.6427398275862,0.5879310347201099,20,946.6394549999997,Fed decision in October?,128.1,0.669999922232013,Fed decreases interest rates by 25 bps after October 2025 meeting?,38.927725435822296,0.03299125856168972,No-Fed decreases interest rates by 25 bps after October 2025 meeting?,2025-06-20
27.948751055555555,0.4252582523841347,25,1006.155038,Fed decision in October?,171.68,0.48000000000000004,Fed decreases interest rates by 25 bps after October 2025 meeting?,40.45698446237077,0.02963939698640615,Yes-Fed decreases interest rates by 25 bps after October 2025 meeting?,2025-06-20
121.78735807142861,0.9384454361109119,22,3410.0460260000013,Fed decision in October?,1058.82188,0.9590000000000001,Fed decreases interest rates by 50+ bps after October 2025 meeting?,234.8801423103023,0.007217949059474432,No-Fed decreases interest rates by 50+ bps after October 2025 meeting?,2025-06-20
6.622173408163266,0.06227212414002565,28,324.48649700000004,Fed decision in October?,49.999999,0.07152317667014604,Fed decreases interest rates by 50+ bps after October 2025 meeting?,11.430703893150918,0.005626874719765548,Yes-Fed decreases interest rates by 50+ bps after October 2025 meeting?,2025-06-20
54.05318437931033,0.9827068656041633,16,1567.5423469999996,Fed decision in October?,773.22,0.9860000000000001,Fed increases interest rates by 25+ bps after October 2025 meeting?,141.66256217704728,0.003194617720083569,No-Fed increases interest rates by 25+ bps after October 2025 meeting?,2025-06-20
1.7956673333333333,0.01849277780820446,13,32.322012,Fed decision in October?,19.87,0.026000000000000002,Fed increases interest rates by 25+ bps after October 2025 meeting?,4.569726611593354,0.004703727964277746,Yes-Fed increases interest rates by 25+ bps after October 2025 meeting?,2025-06-20
24.992743600000004,0.5020000001033784,14,499.85487200000006,Fed decision in October?,69.12,0.54,No change in Fed interest rates after October 2025 meeting?,21.74432435765007,0.0339659271611221,No-No change in Fed interest rates after October 2025 meeting?,2025-06-20
28.239795333333337,0.49074074069540746,20,762.4744740000001,Fed decision in October?,143.52,0.6,No change in Fed interest rates after October 2025 meeting?,31.329293307978364,0.03315765669670982,Yes-No change in Fed interest rates after October 2025 meeting?,2025-06-20
99.96077044628095,0.6002539402085438,145,24190.50644799999,Fed decision in September?,4355.56,0.68,Fed decreases interest rates by 25 bps after September 2025 meeting?,323.52664542299476,0.03548678758006782,No-Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-06-20
